MessageId,CreationDateTime,NumberOfTransactions,ControlSum,InitiatingPartyName,PaymentInformationId,PaymentMethod,RequestedExecutionDate,InstructionId,EndToEndId,Amount,Currency,DebtorName,DebtorIBAN,DebtorBIC,CreditorName,CreditorIBAN,CreditorBIC,CreditorStreet,CreditorBuildingNumber,CreditorTown,CreditorCountry,PurposeCode,RemittanceInformation,SourceFile
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-18,E2E-06a8dd1303,4893.46,USD,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Daniel Bradley,BE61ZZGE65732759980111,AABKGBFU,Joshua Summit,13,Lake Richard,BE,DIVD,Indeed mother peace citizen.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-19,E2E-f84fd4fe47,8805.86,CAD,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Anne Williams,GB21WLOS92707955151229,JVMEGBHM,Kennedy Neck,173,Port Andrew,GB,SUPP,Five cold power red enjoy you front.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-20,E2E-eaa3de3048,904125.62,JPY,Kelly Ray,DE52IYEK65290603202032,MKASGB44,William Weber,PL22WVIW65586652548374,ICOVGBFU,Kevin Flats,183,Jameston,PL,TAXS,Region current second ball.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-21,E2E-57d16a903a,386.97,GBP,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Mitchell Hughes,PT51PJXV90728012342893,WDWYGBEM,Thomas Flat,119,Jacobsburgh,PT,SUPP,Support series direction house.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-22,E2E-8cb02a0678,103602.15,JPY,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Melinda Campbell,ES23TYNC70159591945757,LPJYGB5U,Calvin Circles,58,Cooperton,ES,GOVT,Them small high.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-23,E2E-6c28bbdfde,8221.45,CAD,Kelly Ray,DE52IYEK65290603202032,MKASGB44,John Nelson,FR32RIHG79766270511579,JEHQGB5N,Andrew Lock,105,West Maria,FR,INTC,Adult have early war.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-24,E2E-a420b19879,474.29,USD,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Glen Leon,PT21HHPS70581629518779,XICOGBYM,Rachel Islands,183,Lake Brittany,PT,PENS,Force station lot.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-25,E2E-6d4af0c7bd,10494.36,USD,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Christina Cochran,BE59QZQJ36604432400615,OYEOGBY9,Susan Ranch,131,West Jessicaborough,BE,INTC,Order serve blue event.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-26,E2E-d003ad6460,5768.79,GBP,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Anthony Nguyen,FR36UKMF59045990802711,EEDQGBKP,Wood Island,179,Piercechester,FR,GOVT,Senior win full include.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-27,E2E-0443650f70,786036.53,JPY,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Christopher Carson,PT55UVRA03700332285566,AQYJGB5B,Shane Crescent,142,Jeremyton,PT,SUPP,Ok happy together clearly.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-28,E2E-b8963ea37c,14568.42,CAD,Kelly Ray,DE52IYEK65290603202032,MKASGB44,James Davenport,NL25OAOT86321061339439,JLOBGBOQ,Cook Islands,76,Philipport,NL,TRAD,Memory finally describe Congress free.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-29,E2E-63f0dbbb75,6097.81,EUR,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Dominique Hatfield,NL35AIAJ76921053365146,UAJYGBCH,Chris Coves,12,Port Anthonyton,NL,SALA,Center lead usually work trip.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-30,E2E-75e06f454d,3684.83,CHF,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Karen Smith,BE10PCXW23166007676209,BVCYGBRS,Jenny Motorway,33,Josephshire,BE,DIVD,Them structure itself.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-31,E2E-28c44cdb7e,4196.34,CAD,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Jacqueline Winters,IT48MLOL42786561942557,OYRVGBKC,Malik Route,86,Richardshire,IT,GOVT,Media teacher person out music story.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-32,E2E-c25482e28f,4385.94,GBP,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Jennifer Colon,PL15IRVF35715586863956,WYDHGB3J,Veronica Plains,135,New Daletown,PL,TRAD,Respond throw wide son manager.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-33,E2E-ba6c48a684,9152.68,CHF,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Mark Lynn,GB42YVCC47165609456534,NTSPGBC5,Andrew Burgs,30,Davidburgh,GB,GOVT,Matter goal eight.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-34,E2E-65d3f67200,16187.84,PLN,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Katherine Johnson,ES78CHXW17653970548739,NDAVGBIB,Sydney Trace,197,South Johnnyland,ES,INTC,Education brother might.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-35,E2E-6fa1a45056,355.16,USD,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Brian Moore,PL57XZUF60423597371122,EXTSGBB2,James Oval,159,North Paul,PL,PENS,Land you health enjoy at.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-36,E2E-9a179653cc,3461.59,GBP,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Paul Myers,DE79SQAJ25373377731268,UURZGBEJ,Brown Turnpike,190,North Aliciaview,DE,PENS,Tax certainly set local.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-37,E2E-3646a01fde,13474.57,CAD,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Darin Baker,PL92GVXL67932798623984,PYCNGBB0,Karen Canyon,39,Kimberlytown,PL,TAXS,No relate since significant.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-38,E2E-e0ce3c3c9b,6633.52,CHF,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Sylvia Turner,GB81YWSW89992751758891,IUIIGBS6,Calhoun Walk,28,Dixonfurt,GB,TRAD,Fine town trade not give.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-39,E2E-ab85619de7,5469.74,CHF,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Chelsea Austin,PT73WRRK37982143395275,HMPWGBR3,Leah Spurs,111,Jamesstad,PT,SALA,Country various until lawyer.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-40,E2E-c5fb8265af,1266408.71,JPY,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Karen Hughes,NL96BCID88421630900159,XIJNGBPO,Donald Crossing,27,Kathleenton,NL,INTC,Peace number environment need subject.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-41,E2E-9855199712,1466.42,EUR,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Janet Weaver,NL37DHNH37922341034699,MOGHGBGF,Stephanie Course,144,Lisaville,NL,TRAD,Here there whether rather none.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-42,E2E-fafc172922,1580648.03,JPY,Kelly Ray,DE52IYEK65290603202032,MKASGB44,John Ramsey,FR74IPFF39898306503121,TWRBGBQF,Davis Glens,50,Jeremystad,FR,TRAD,Coach at the per of.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-43,E2E-14ee3be290,494819.85,JPY,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Tyrone Morrison,PL53RDYO85228230524808,QBMEGBKD,Carlos Courts,166,Lisaburgh,PL,TAXS,Report require class paper.,pain001_5.xml
MSG5-59b83214,2025-10-10T17:36:40+00:00,44,217416.06,Kelly Ray,PMT-a67699,TRF,2025-10-27,INSTR-44,E2E-eaac2cc6c1,11622.63,PLN,Kelly Ray,DE52IYEK65290603202032,MKASGB44,Robert Byrd,NL28UQLZ99648628720319,LJDTGB0Y,Pierce Stream,66,Onealmouth,NL,DIVD,Last opportunity serve cause.,pain001_5.xml
